,index,est,value,beta,se,bias,variance
914,4,BIPW,-2.074132545864246,-0.5,33.91776208383078,27.371008451344856,0.35065922058905086
915,5,IPS,3.5606221759451633,-0.5,0.03577434078750728,1.2996816207014623,0.9042008016857094
916,5,SNIPS,3.4726311074359777,-0.5,0.0768022169591167,5.8122415557887255,4.552790747327161
917,5,BIPW,-1.112866670698623,-0.5,23.645169614374748,27.371008451344856,0.13623555991349479
918,6,IPS,-0.46465119760149326,-0.5,17.7612890223563,1.2996816207014623,9.451803998166412
919,6,SNIPS,-1.5547106426087025,-0.5,28.137443134138078,5.8122415557887255,8.373006542999322
920,6,BIPW,-1.0212056237557532,-0.5,22.762143865522482,27.371008451344856,0.21230167852411158
921,7,IPS,-0.03036120778605167,-0.5,14.289340814282912,1.2996816207014623,6.970068060290709
922,7,SNIPS,-0.08155198337761338,-0.5,14.678976314059744,5.8122415557887255,2.017695614575498
923,7,BIPW,-0.9853427366548,-0.5,22.421228576998733,27.371008451344856,0.24663634087317854
924,8,IPS,0.32628946735971576,-0.5,11.720172647986132,1.2996816207014623,5.214088968081749
925,8,SNIPS,0.2857048244745736,-0.5,11.999700681918604,5.8122415557887255,1.1092288101862053
926,8,BIPW,-1.0964203192552586,-0.5,23.48549505606497,27.371008451344856,0.1486467724393716
927,9,IPS,-7.146582078019563,-0.5,118.73034121323508,1.2996816207014623,95.1855753822861
928,9,SNIPS,-3.1684650963657477,-0.5,47.861883265655365,5.8122415557887255,20.31637748413421
929,9,BIPW,-2.297353693428371,-0.5,36.5676231642167,27.371008451344856,0.6648543401888068
930,10,IPS,0.9066655360430592,-0.5,8.08320453433902,1.2996816207014623,2.900419843627472
931,10,SNIPS,1.2654885366668625,-0.5,6.171620784227071,5.8122415557887255,0.005389851646674705
932,10,BIPW,-0.9001984254504447,-0.5,21.622143457601535,27.371008451344856,0.3384554731776232
933,11,IPS,0.19009510646111039,-0.5,12.671237196008898,1.2996816207014623,5.854620622286624
934,11,SNIPS,0.08115169425342465,-0.5,13.458710647898954,5.8122415557887255,1.5819412290679291
935,11,BIPW,-2.3661338293537795,-0.5,37.404196920109136,27.371008451344856,0.78174976805422
936,12,IPS,1.89454141376787,-0.5,3.441848011538573,1.2996816207014623,0.5114910499835765
937,12,SNIPS,1.5556548159633432,-0.5,4.8141117610663695,5.8122415557887255,0.046980853068559564
938,12,BIPW,-0.995848925921279,-0.5,22.52083479611321,27.371008451344856,0.2363114494496599
939,13,IPS,-0.02817448579304453,-0.5,14.272813433518742,1.2996816207014623,6.958526562231104
940,13,SNIPS,-0.5588973673692199,-0.5,18.564556199327807,5.8122415557887255,3.601650582929448
941,13,BIPW,-1.4255862486939839,-0.5,26.784242293889392,27.371008451344856,0.003178866536388479
942,14,IPS,-0.6960996076696035,-0.5,19.76569642916076,1.2996816207014623,10.928492459239276
943,14,SNIPS,-0.2937545778676036,-0.5,16.350036315101722,5.8122415557887255,2.665574507573974
944,14,BIPW,-1.8255311270812329,-0.5,31.083907240571783,27.371008451344856,0.11803583765944112
945,15,IPS,2.5636586734336655,-0.5,1.4068440345248918,1.2996816207014623,0.0021223311154733677
946,15,SNIPS,2.825070046811835,-0.5,0.8550574950542004,5.8122415557887255,2.208689085688926
947,15,BIPW,-1.4211758311035825,-0.5,26.738610840860773,27.371008451344856,0.003695649690425951
948,16,IPS,3.502856284210374,-0.5,0.06096304308855861,1.2996816207014623,0.7976791350256713
949,16,SNIPS,3.5035006876732027,-0.5,0.06064524295427867,5.8122415557887255,4.685478189611738
950,16,BIPW,-1.335686956955686,-0.5,25.86180367011038,27.371008451344856,0.02139805185499492
951,17,IPS,6.779180634835358,-0.5,9.177369773341791,1.2996816207014623,17.384339956364503
952,17,SNIPS,4.1049811609568385,-0.5,0.12617977385598977,5.8122415557887255,7.65118205444641
953,17,BIPW,-1.1523730412947244,-0.5,24.030940086063314,27.371008451344856,0.10863263019075245
954,18,IPS,-0.04572073652293925,-0.5,14.405698589467953,1.2996816207014623,7.051405010275096
955,18,SNIPS,-0.9157783137306402,-0.5,21.767277956921095,5.8122415557887255,5.083592992771091
956,18,BIPW,-1.399839815550972,-0.5,26.518411593684483,27.371008451344856,0.006744987197275314
957,19,IPS,1.077796352509981,-0.5,7.139407029135078,1.2996816207014623,2.3468128522470417
958,19,SNIPS,3.466304663785202,-0.5,0.08034876244505915,5.8122415557887255,4.525832964437041
959,19,BIPW,-1.543356469268325,-0.5,28.01711621958453,27.371008451344856,0.003768582641812144
960,20,IPS,1.0368615463651505,-0.5,7.359835580332204,1.2996816207014623,2.4739071146662925
961,20,SNIPS,2.97736595970451,-0.5,0.5965975531998592,5.8122415557887255,2.684557116018612
962,20,BIPW,-0.9622539070795295,-0.5,22.203105561379886,27.371008451344856,0.27010241258693607
963,21,IPS,0.030775890825837753,-0.5,13.83086687727863,1.2996816207014623,6.650991085292172
964,21,SNIPS,0.030395883325663477,-0.5,13.833693507853146,5.8122415557887255,1.712193872647869
965,21,BIPW,-2.131593537036536,-0.5,34.59035749761474,27.371008451344856,0.42201374560103694
966,22,IPS,1.0884919776729016,-0.5,7.082364713054932,1.2996816207014623,2.314157327302146
967,22,SNIPS,1.649621123635759,-0.5,4.410596894222534,5.8122415557887255,0.09654504039036242
968,22,BIPW,-1.0452874268770622,-0.5,22.992510864345167,27.371008451344856,0.19068964920101036
969,23,IPS,-0.0850852033452711,-0.5,14.706062556577605,1.2996816207014623,7.262015174692157
970,23,SNIPS,-1.6908631341060467,-0.5,29.60041530452526,5.8122415557887255,9.179489769658213
971,23,BIPW,-2.1196744847330153,-0.5,34.450299163423665,27.371008451344856,0.40666996042986897
972,24,IPS,2.3422625490104867,-0.5,1.9810581852812117,1.2996816207014623,0.07153746711391204
973,24,SNIPS,2.3904698904558157,-0.5,1.8476784005978304,5.8122415557887255,1.1057905155872791
974,24,BIPW,-2.125809196053308,-0.5,34.52235141017104,27.371008451344856,0.41453188934035184
975,25,IPS,18.27932354233126,-0.5,211.10812268081048,1.2996816207014623,245.53624205695337
976,25,SNIPS,4.948344284241889,-0.5,1.4365965280079531,5.8122415557887255,13.02805811386635
977,25,BIPW,-2.2723859875386743,-0.5,36.266281276580024,27.371008451344856,0.624761090514317
978,26,IPS,8.269342891003076,-0.5,20.426600253405336,1.2996816207014623,32.031247070121154
979,26,SNIPS,3.7710996685449945,-0.5,0.0004552433324446357,5.8122415557887255,5.915575061447676
980,26,BIPW,-0.9635402415438139,-0.5,22.215229676132413,27.371008451344856,0.2687670157510591
981,27,IPS,-0.36886030743088627,-0.5,16.963059896615253,1.2996816207014623,8.87198496025724
982,27,SNIPS,-1.6874761332516708,-0.5,29.563571963968894,5.8122415557887255,9.158977592702616
983,27,BIPW,-1.577275050112686,-0.5,28.377336907028937,27.371008451344856,0.009083493546435756
984,28,IPS,36.12072466592564,-0.5,1047.879143865414,1.2996816207014623,1122.9869351759937
985,28,SNIPS,7.533274349967485,-0.5,14.31495634573799,5.8122415557887255,38.37022222777261
986,28,BIPW,-1.5110983514518568,-0.5,27.676664647578953,27.371008451344856,0.0008485956367579833
987,29,IPS,-0.25312481694742217,-0.5,16.02311276842572,1.2996816207014623,8.195923036566144
988,29,SNIPS,-0.22426265216946217,-0.5,15.79288176380878,5.8122415557887255,2.443490437896915
989,29,BIPW,-1.50522468036092,-0.5,27.614898006345904,27.371008451344856,0.0005408877604295524
990,30,IPS,2.5849248752855694,-0.5,1.356848407754866,1.2996816207014623,0.0006151671424022085
991,30,SNIPS,3.087045042244152,-0.5,0.4391954049966768,5.8122415557887255,3.0559965942423837
992,30,BIPW,-2.2827848996140543,-0.5,36.39163701452354,27.371008451344856,0.6413082087158642
993,31,IPS,-0.3439391250228429,-0.5,16.75839902473118,1.2996816207014623,8.724146168520045
994,31,SNIPS,-1.1442819226211953,-0.5,23.95167801950981,5.8122415557887255,6.1662130498019305
995,31,BIPW,-1.2887292906328054,-0.5,25.3864069459651,27.371008451344856,0.03734107766239697
996,32,IPS,5.030166251905979,-0.5,1.6394318818627625,1.2996816207014623,5.858524049403462
997,32,SNIPS,3.357464241335512,-0.5,0.15389850160644256,5.8122415557887255,4.074584859775407
998,32,BIPW,-1.769458629058415,-0.5,30.46181000124932,27.371008451344856,0.08265104201582732
999,33,IPS,-9.824832030672198,-0.5,184.26963666751223,1.2996816207014623,154.61826919257868
1000,33,SNIPS,-4.696773925406423,-0.5,71.34399002745278,5.8122415557887255,36.42940977778569
1001,33,BIPW,-2.20451289383186,-0.5,35.45340423623026,27.371008451344856,0.5220715765444989
1002,34,IPS,-0.20670841308778853,-0.5,15.65366791398562,1.2996816207014623,7.932310906154041
1003,34,SNIPS,-0.18453068765235997,-0.5,15.478668681615913,5.8122415557887255,2.3208536914084203
1004,34,BIPW,-1.1302135171776633,-0.5,23.81417311642662,27.371008451344856,0.12373099568128301
1005,35,IPS,-0.047604249654698866,-0.5,14.419999824898811,1.2996816207014623,7.0614117009135695
1006,35,SNIPS,-0.04406560296110077,-0.5,14.393137263120723,5.8122415557887255,1.9126053256546367
1007,35,BIPW,-1.7968379085991837,-0.5,30.764784262806742,27.371008451344856,0.09914325672393863
1008,36,IPS,5.362145969556397,-0.5,2.599778077860983,1.2996816207014623,7.575807770058666
1009,36,SNIPS,2.374847587559741,-0.5,1.8903930416986252,5.8122415557887255,1.073178814774987
1010,36,BIPW,-1.1315059072535214,-0.5,23.82678845375246,27.371008451344856,0.1228234587580757
1011,37,IPS,0.14116053573553516,-0.5,13.022013451958845,1.2996816207014623,6.0938225534635935
1012,37,SNIPS,0.33006128531626483,-0.5,11.6943614349244,5.8122415557887255,1.017763916905575
1013,37,BIPW,-1.0817601371266496,-0.5,23.34361810989295,27.371008451344856,0.16016608262734477
1014,38,IPS,-0.02386587371785263,-0.5,14.240276661477573,1.2996816207014623,6.935813734200688
1015,38,SNIPS,-0.4763275044824548,-0.5,17.8598429510109,5.8122415557887255,3.2950659437491554
1016,38,BIPW,-1.6814241412672997,-0.5,29.497796332410193,27.371008451344856,0.03978287732246278
1017,39,IPS,7.89097015348757,-0.5,17.149594729312284,1.2996816207014623,27.89152461452487
1018,39,SNIPS,8.680082972479733,-0.5,24.308052698999113,5.8122415557887255,53.89290656706222
1019,39,BIPW,-1.1036164738177974,-0.5,23.555294612516736,27.371008451344856,0.14314964018717985
1020,40,IPS,-0.024445236115024555,-0.5,14.244649594753026,1.2996816207014623,6.9388656797305694
1021,40,SNIPS,-0.4925354910568552,-0.5,17.997098493823756,5.8122415557887255,3.3541711430084495
1022,40,BIPW,-1.4977292245115577,-0.5,27.536177128364777,27.371008451344856,0.0002484260784449067
1023,41,IPS,1.3913279400132317,-0.5,5.562217047710876,1.2996816207014623,1.4844973379322803
1024,41,SNIPS,1.3884558609714643,-0.5,5.575772521721701,5.8122415557887255,0.002455372488390581
1025,41,BIPW,-2.228788071726894,-0.5,35.74307574509199,27.371008451344856,0.5577406876935553
1026,42,IPS,4.139222830188822,-0.5,0.15167877511688227,1.2996816207014623,2.3393561531728992
1027,42,SNIPS,5.530635331370632,-0.5,3.1715054182917473,5.8122415557887255,17.570610333096823
1028,42,BIPW,-1.29950540385417,-0.5,25.495113802456004,27.371008451344856,0.03329248461199904
1029,43,IPS,4.2284969915813555,-0.5,0.22918600825505747,1.2996816207014623,2.620414865957341
1030,43,SNIPS,8.657936304943185,-0.5,24.090162869798803,5.8122415557887255,53.568231748338206
1031,43,BIPW,-1.0993346996053943,-0.5,23.51375079393388,27.371008451344856,0.14640800270952953
1032,44,IPS,-0.3237185199627883,-0.5,16.593253620228673,1.2996816207014623,8.605105191268548
1033,44,SNIPS,-0.5863969368383303,-0.5,18.802285048838595,5.8122415557887255,3.7067842583437587
1034,44,BIPW,-1.1000178391807693,-0.5,23.5203764820236,27.371008451344856,0.145885685916737
1035,45,IPS,5.46018540542709,-0.5,2.9255439959599747,1.2996816207014623,8.125110621172565
1036,45,SNIPS,4.099253569704545,-0.5,0.12214349300398024,5.8122415557887255,7.619528942716217
1037,45,BIPW,-1.059489911468108,-0.5,23.128915841233503,27.371008451344856,0.17848747045070937
1038,46,IPS,-0.9941565152819279,-0.5,22.504774611339155,1.2996816207014623,12.987979552384457
1039,46,SNIPS,-1.673870674736351,-0.5,29.415804803104287,5.8122415557887255,9.07681211853087
1040,46,BIPW,-1.3261802726899687,-0.5,25.765202508479696,27.371008451344856,0.02426971832182946
1041,47,IPS,0.16166329387481623,-0.5,12.874461198261134,1.2996816207014623,5.993018056238555
1042,47,SNIPS,0.294322650522115,-0.5,11.940069643217688,5.8122415557887255,1.0911505000249282
1043,47,BIPW,-0.7773740194078114,-0.5,20.494971733821302,27.371008451344856,0.4964522357978305
1044,48,IPS,3.0271065718836807,-0.5,0.5222326549132329,1.2996816207014623,0.174205340977442
1045,48,SNIPS,3.0634726648068167,-0.5,0.47099474879386377,5.8122415557887255,2.9741365771654973
1046,48,BIPW,-1.6315769513100788,-0.5,28.958822216931246,27.371008451344856,0.022382932097602292
1047,49,IPS,2.697248705467061,-0.5,1.107786838033812,1.2996816207014623,0.007659972170120823
1048,49,SNIPS,2.2182468407798535,-0.5,2.34554247035719,5.8122415557887255,0.7732435754266138
1049,49,BIPW,-1.1600763661983975,-0.5,24.106524924217744,27.371008451344856,0.10361402212727039
1050,50,IPS,0.7391697641232163,-0.5,9.063673055912908,1.2996816207014623,3.498986013199776
1051,50,SNIPS,2.16688989101496,-0.5,2.5054880278444833,5.8122415557887255,0.6855603944789624
1052,50,BIPW,-2.647362167440598,-0.5,40.923213433731966,27.371008451344856,1.35814429605561
1053,51,IPS,-2.2495291753157893,-0.5,35.99150944246096,1.2996816207014623,23.612374838990146
1054,51,SNIPS,-2.0880309006525413,-0.5,34.079840387763284,5.8122415557887255,11.743883811777776
1055,51,BIPW,-1.1841131114831474,-0.5,24.34313581717966,27.371008451344856,0.08871734789711296
1056,52,IPS,0.1964498604034432,-0.5,12.626035948741055,1.2996816207014623,5.823908668982151
1057,52,SNIPS,0.17520299563026454,-0.5,12.77748091560101,5.8122415557887255,1.3542003666255682
1058,52,BIPW,-0.9938646017952644,-0.5,22.50200506824225,27.371008451344856,0.23824462136160385
1059,53,IPS,2.115760663153338,-0.5,2.6699644097009125,1.2996816207014623,0.24400317515427405
1060,53,SNIPS,3.5920599125065715,-0.5,0.024870338398325195,5.8122415557887255,5.076710909586757
1061,53,BIPW,-2.360109471059003,-0.5,37.330544502564656,27.371008451344856,0.771132993674542
1062,54,IPS,0.5908664021660996,-0.5,9.978629209959708,1.2996816207014623,4.075799884059454
1063,54,SNIPS,1.3894307863450872,-0.5,5.571169275250536,5.8122415557887255,0.0025529414169643484
1064,54,BIPW,-0.7828793541681107,-0.5,20.54484885473131,27.371008451344856,0.48872449649328037
1065,55,IPS,-1.874253421143732,-0.5,31.629563365445218,1.2996816207014623,20.106084349723005
1066,55,SNIPS,-1.08675506858586,-0.5,23.391909315422897,5.8122415557887255,5.883822623749725
1067,55,BIPW,-2.6282466898451604,-0.5,40.679010620547245,27.371008451344856,1.3139555533612584
1068,56,IPS,-0.055686130952779356,-0.5,14.4814448882407,1.2996816207014623,7.104429496265603
1069,56,SNIPS,-1.119126614665651,-0.5,23.706088382776127,5.8122415557887255,6.041915218802233
1070,56,BIPW,-1.3582919549899255,-0.5,26.09222783929905,27.371008451344856,0.015295686580597476
1071,57,IPS,0.3282625242510661,-0.5,11.706667123914514,1.2996816207014623,5.205082154985356
1072,57,SNIPS,1.4201863769865621,-0.5,5.426928344376783,5.8122415557887255,0.006606801126278847
1073,57,BIPW,-1.4593422993366865,-0.5,27.13478048347612,27.371008451344856,0.000511908147225205
1074,58,IPS,-0.7749242381967347,-0.5,20.47279674367031,1.2996816207014623,11.45586697262011
1075,58,SNIPS,-1.6746344006825402,-0.5,29.424089726262896,5.8122415557887255,9.081414570408947
1076,58,BIPW,-1.1328292796710615,-0.5,23.839709678961885,27.371008451344856,0.12189762716834587
1077,59,IPS,13.1905061066011,-0.5,89.1276259393798,1.2996816207014623,111.95287722317421
1078,59,SNIPS,6.2649877459827055,-0.5,6.32635433310652,5.8122415557887255,24.266299637177653
1079,59,BIPW,-1.0869529536574496,-0.5,23.3938235041235,27.371008451344856,0.1560366392139199
1080,60,IPS,-0.01839023940837052,-0.5,14.198980617994335,1.2996816207014623,6.907002528976487
1081,60,SNIPS,-0.36880598281425525,-0.5,16.962612414276276,5.8122415557887255,2.9162738829596515
1082,60,BIPW,-0.9022908586284648,-0.5,21.641607303994114,27.371008451344856,0.33602522484641156
1083,61,IPS,-0.02529993075827822,-0.5,14.251101916784094,1.2996816207014623,6.943369236782315
1084,61,SNIPS,-0.5056693115546917,-0.5,18.10870617103647,5.8122415557887255,3.402451239132352
1085,61,BIPW,-1.4344686610936668,-0.5,26.876260368019377,27.371008451344856,0.002256157420713917
1086,62,IPS,3.468843067063483,-0.5,0.07891614159579423,1.2996816207014623,0.7380796632282984
1087,62,SNIPS,3.5992315020607757,-0.5,0.022659803073041492,5.8122415557887255,5.109079758006238
1088,62,BIPW,-1.5038628411821566,-0.5,27.600586964093637,27.371008451344856,0.00047939779571493215
1089,63,IPS,-0.23977090224871225,-0.5,15.916382644235078,1.2996816207014623,8.119640793975202
1090,63,SNIPS,-0.30312111799588354,-0.5,16.42587159091106,5.8122415557887255,2.6962469665477258
1091,63,BIPW,-1.4946670489707428,-0.5,27.504049019154387,27.371008451344856,0.00016127380551572004
1092,64,IPS,2.8916084635235593,-0.5,0.7364296143808803,1.2996816207014623,0.07945691226382759
1093,64,SNIPS,3.010065759653985,-0.5,0.5471523572511832,5.8122415557887255,2.792781140022301
1094,64,BIPW,-1.7095336815807058,-0.5,29.803922839756805,27.371008451344856,0.05178628208754788
1095,65,IPS,4.461750326691464,-0.5,0.506925616600442,1.2996816207014623,3.4299887783554555
1096,65,SNIPS,3.1102608212022766,-0.5,0.4089633391706037,5.8122415557887255,3.1377044719196285
1097,65,BIPW,-1.4252726935484064,-0.5,26.78099687728373,27.371008451344856,0.0032143222331367472
1098,66,IPS,-5.5210981101545356,-0.5,85.94887010887837,1.2996816207014623,66.11032410278328
1099,66,SNIPS,-5.126291182057141,-0.5,78.78434204117362,5.8122415557887255,41.79875062578577
1100,66,BIPW,-1.4252739232087086,-0.5,26.781009604357738,27.371008451344856,0.003214182803484314
1101,67,IPS,0.11567320391647522,-0.5,13.206610364917138,1.2996816207014623,6.22030652508387
1102,67,SNIPS,0.27370116823878554,-0.5,12.083007502398898,5.8122415557887255,1.1346573831482474
1103,67,BIPW,-1.0229384211026948,-0.5,22.778681112475912,27.371008451344856,0.21070786655074314
1104,68,IPS,0.4504746104980779,-0.5,10.8853054376604,1.2996816207014623,4.662372775268805
1105,68,SNIPS,0.3891193441151539,-0.5,11.293927371418217,5.8122415557887255,0.9020911692823427
1106,68,BIPW,-0.9688283557581817,-0.5,22.265106614522086,27.371008451344856,0.2633119728207348
1107,69,IPS,0.46945576043599585,-0.5,10.760417137516175,1.2996816207014623,4.580762855957112
1108,69,SNIPS,0.627834407317284,-0.5,9.746439614477195,5.8122415557887255,0.5056201728142995
1109,69,BIPW,-1.1912096639289496,-0.5,24.4132132027654,27.371008451344856,0.08454022772714984
1110,70,IPS,16.08803551672203,-0.5,152.23296286091497,1.2996816207014623,181.66478865124984
1111,70,SNIPS,9.16731191510649,-0.5,29.34983368507955,5.8122415557887255,61.28396820442718
1112,70,BIPW,-1.5776962993874397,-0.5,28.38182510650953,27.371008451344856,0.009163967312933652
1113,71,IPS,5.054942331161809,-0.5,1.7034924691442965,1.2996816207014623,5.979075871256023
1114,71,SNIPS,7.557616185693328,-0.5,14.499744082686385,5.8122415557887255,38.67237943661479
1115,71,BIPW,-1.6554109383408835,-0.5,29.215907860358225,27.371008451344856,0.030082561586637954
1116,72,IPS,-0.17306979165272393,-0.5,15.388618966759623,1.2996816207014623,7.743960424190145
1117,72,SNIPS,-0.7326505400893476,-0.5,20.092033264550846,5.8122415557887255,4.2913388161302555
1118,72,BIPW,-1.4793258165596612,-0.5,27.343372324820056,27.371008451344856,6.979477124416499e-06
1119,73,IPS,-0.007115610188680554,-0.5,14.11413866869089,1.2996816207014623,6.847867541512089
1120,73,SNIPS,-0.14309209191246755,-0.5,15.154322607943143,5.8122415557887255,2.1963128482363086
1121,73,BIPW,-1.576277296025602,-0.5,28.366707754097114,27.371008451344856,0.008894302436635974
1122,74,IPS,-0.05370471676752576,-0.5,14.466368471527007,1.2996816207014623,7.093870845755584
1123,74,SNIPS,-1.0915422947222815,-0.5,23.438239246635753,5.8122415557887255,5.90706989966097
1124,74,BIPW,-1.6214306594459207,-0.5,28.84972386783816,27.371008451344856,0.01944992080482096
1125,75,IPS,1.3903630700596619,-0.5,5.566769145394939,1.2996816207014623,1.486849463041392
1126,75,SNIPS,2.130537160452521,-0.5,2.6218930853495386,5.8122415557887255,0.6266828300788566
1127,75,BIPW,-1.8926456941619798,-0.5,31.836778540805078,27.371008451344856,0.16865642592393262
1128,76,IPS,0.7480924887584313,-0.5,9.01002727784265,1.2996816207014623,3.4656846861290447
1129,76,SNIPS,0.4049221212980362,-0.5,11.187962085940192,5.8122415557887255,0.8723224218674205
1130,76,BIPW,-1.1801432538709558,-0.5,24.303978003793823,27.371008451344856,0.09109798817100256
1131,77,IPS,0.8149756769968817,-0.5,8.612978019409598,1.2996816207014623,3.221133885447229
1132,77,SNIPS,1.4713950666412106,-0.5,5.190961517422062,5.8122415557887255,0.017553844137321507
1133,77,BIPW,-0.9317567065688963,-0.5,21.916628977344345,27.371008451344856,0.30273212250812864
1134,78,IPS,3.2737991488093807,-0.5,0.22654181277040575,1.2996816207014623,0.44099123642261323
1135,78,SNIPS,5.082024523382575,-0.5,1.7749201365281364,5.8122415557887255,14.010950161977123
1136,78,BIPW,-1.3795332678021401,-0.5,26.309682629037987,27.371008451344856,0.010492810147258096
1137,79,IPS,-0.09219801166455852,-0.5,14.760666232392055,1.2996816207014623,7.300401138290132
1138,79,SNIPS,-1.8358095936558279,-0.5,31.198623840966093,5.8122415557887255,10.078807326723558
1139,79,BIPW,-2.325041188972543,-0.5,36.903248807731124,27.371008451344856,0.7107729304619425
1140,80,IPS,1.2161088808720963,-0.5,6.419404393788214,1.2996816207014623,1.9421726841871507
1141,80,SNIPS,2.950320674592608,-0.5,0.6391084097877814,5.8122415557887255,2.596663229654847
1142,80,BIPW,-1.0233987609332704,-0.5,22.78307545373357,27.371008451344856,0.2102854595549186
1143,81,IPS,4.541405385878093,-0.5,0.6266972926732275,1.2996816207014623,3.731379692355972
1144,81,SNIPS,2.436984940094023,-0.5,1.7233868555124894,5.8122415557887255,1.2057814310623551
1145,81,BIPW,-1.150976669493041,-0.5,24.017251626184873,27.371008451344856,0.10955505338224313
1146,82,IPS,84.92621023764102,-0.5,6589.615547729185,1.2996816207014623,6776.003340419964
1147,82,SNIPS,14.247033864523164,-0.5,110.19269063797455,5.8122415557887255,166.61981283849883
1148,82,BIPW,-1.3143617009731934,-0.5,25.64536138232981,27.371008451344856,0.028091766406156973
1149,83,IPS,-0.019720273889192053,-0.5,14.209005935090026,1.2996816207014623,6.913995272230778
1150,83,SNIPS,-0.39373963779373944,-0.5,17.168616069273885,5.8122415557887255,3.0020544804079483
1151,83,BIPW,-1.2999615647532383,-0.5,25.49972056838402,27.371008451344856,0.03312622837691014
1152,84,IPS,4.552373607078509,-0.5,0.6441834069614487,1.2996816207014623,3.7738741362617128
1153,84,SNIPS,4.895376162012904,-0.5,1.3124289751040588,5.8122415557887255,12.648493202963644
1154,84,BIPW,-1.3097404360218279,-0.5,25.59857741225381,27.371008451344856,0.029662225829615453
1155,85,IPS,3.3156361808439905,-0.5,0.18846630045186483,1.2996816207014623,0.4983071525063929
1156,85,SNIPS,4.948543250719974,-0.5,1.4370735224951485,5.8122415557887255,13.029494468638463
1157,85,BIPW,-1.0918320807489756,-0.5,23.4410452159995,27.371008451344856,0.15220579092533412
1158,86,IPS,0.32807884106997587,-0.5,11.707924101923881,1.2996816207014623,5.20592032219086
1159,86,SNIPS,0.6398402120437828,-0.5,9.671621218037954,5.8122415557887255,0.48869038331003517
1160,86,BIPW,-2.1972787368635096,-0.5,35.36730823293788,27.371008451344856,0.5116698986793443
1161,87,IPS,0.3521241008759853,-0.5,11.543951695918492,1.2996816207014623,5.096772830087171
1162,87,SNIPS,0.9985011547354572,-0.5,7.569443042550985,5.8122415557887255,0.11587419624354918
1163,87,BIPW,-1.3322849452695722,-0.5,25.827213721819327,27.371008451344856,0.022404923041674747
1164,88,IPS,-0.4032436924271904,-0.5,17.247466551710637,1.2996816207014623,9.077995035848826
1165,88,SNIPS,-0.35776936766583456,-0.5,16.871824094278825,5.8122415557887255,2.8787010108870987
1166,88,BIPW,-1.0498384776613472,-0.5,23.036176614572902,27.371008451344856,0.1867356531875836
1167,89,IPS,0.4138826591565086,-0.5,11.128099226292235,1.2996816207014623,4.821734295005159
